gene,logFC_limma,p_limma,FDR_limma
ENSG00000092108,-1.3964370988606798,0.010423997724133733,0.8342240391120234
ENSG00000114573,-1.3571707741245678,0.010428340130995924,0.8342240391120234
ENSG00000157150,6.8611820746292524,0.010543940301909712,0.8342240391120234
ENSG00000189180,-1.316451288996449,0.01054901911081484,0.8342240391120234
ENSG00000149474,-2.1226848416570077,0.010688244505008207,0.8342240391120234
ENSG00000186818,7.010226187442922,0.010769794137070835,0.8342240391120234
ENSG00000134755,-1.2321469418716198,0.010858499876025506,0.8342240391120234
ENSG00000125846,1.7229509990404623,0.010866749616630164,0.8342240391120234
ENSG00000152078,-1.34213397658207,0.01130940253170273,0.8342240391120234
ENSG00000166855,-1.534014417648585,0.01141237723563563,0.8342240391120234
ENSG00000139687,-1.3866073931803047,0.011496390700928184,0.8342240391120234
ENSG00000119917,3.7999515365242864,0.01151599391879044,0.8342240391120234
ENSG00000188352,-3.535604726666027,0.011535789954256099,0.8342240391120234
ENSG00000128581,1.1201082701805534,0.011539672431418261,0.8342240391120234
ENSG00000132530,7.526070100080713,0.01157704413987656,0.8342240391120234
ENSG00000177311,-1.381843217920855,0.011599750558913165,0.8342240391120234
ENSG00000135913,-4.06953930962755,0.011624813103498263,0.8342240391120234
ENSG00000175820,-7.01221708119911,0.011760619117998347,0.8342240391120234
ENSG00000131941,-1.1261704133531951,0.011798051733150933,0.8342240391120234
ENSG00000151422,-1.8607272914268895,0.011811253852759723,0.8342240391120234
ENSG00000154734,-1.5482814959210334,0.011950322313606501,0.8342240391120234
ENSG00000196187,-1.1133073083818392,0.01205707849114998,0.8342240391120234
ENSG00000137965,2.1131750691879057,0.012064781123446666,0.8342240391120234
ENSG00000136167,-1.7129969310536541,0.012097414804126324,0.8342240391120234
ENSG00000170836,1.8417034210122898,0.012370115001160135,0.8342240391120234
ENSG00000137996,-1.91654920633957,0.012505873374800868,0.8342240391120234
ENSG00000163349,-2.8111879583200547,0.01257133161765965,0.8342240391120234
ENSG00000176393,-1.0933606865332848,0.012738692378669736,0.8342240391120234
ENSG00000102466,7.231658314117062,0.012780247625292215,0.8342240391120234
ENSG00000102595,-1.552432083009523,0.013165715321616095,0.8342240391120234
ENSG00000112249,-1.3439778911222566,0.013373520647174232,0.8342240391120234
ENSG00000179152,-1.045158635321145,0.013545568096536698,0.8342240391120234
ENSG00000174738,-2.8924880782711524,0.013628280135744514,0.8342240391120234
ENSG00000118260,-1.992804038133671,0.01366063108621454,0.8342240391120234
ENSG00000084073,-1.5339976402809057,0.013702930456611716,0.8342240391120234
ENSG00000117525,-1.6563715311367435,0.013768942534921651,0.8342240391120234
ENSG00000163938,-1.6493773744125249,0.013801725409498944,0.8342240391120234
ENSG00000101557,-1.355612440738229,0.013929587447463792,0.8342240391120234
ENSG00000104133,-1.3530535443645384,0.013983110959688405,0.8342240391120234
ENSG00000149582,1.045135889545087,0.01406901617241615,0.8342240391120234
ENSG00000011465,-1.4187659660083722,0.014088335684691521,0.8342240391120234
ENSG00000160325,1.2535547887712097,0.01412992696923688,0.8342240391120234
ENSG00000084734,-3.0182577662973014,0.014165799490560344,0.8342240391120234
ENSG00000169967,-2.0678501458708425,0.014173334042878368,0.8342240391120234
ENSG00000168488,2.1164800371471526,0.014287537669323912,0.8342240391120234
ENSG00000103544,-1.0995186675685786,0.01454536453171368,0.8342240391120234
ENSG00000153002,-1.3167128306072622,0.014580255556588134,0.8342240391120234
ENSG00000167232,-1.8844635480427996,0.014638474877256342,0.8342240391120234
ENSG00000100354,-1.7125368223851625,0.01468964892959401,0.8342240391120234
ENSG00000198121,-2.798578480096061,0.014746207165966833,0.8342240391120234
ENSG00000138768,-1.181618975603413,0.014815313307463739,0.8342240391120234
ENSG00000107201,3.0801379617220968,0.014904662138723762,0.8342240391120234
ENSG00000179409,-2.739705174964908,0.015240825675018398,0.8342240391120234
ENSG00000162298,1.0197579704214994,0.015305090795963443,0.8342240391120234
ENSG00000164187,-2.043432227706444,0.015398559278591902,0.8342240391120234
ENSG00000127483,-1.0012969165739383,0.015495231011807819,0.8342240391120234
ENSG00000133106,2.5707017788265736,0.015514017159639407,0.8342240391120234
ENSG00000204899,-1.368404366407476,0.015650581174867978,0.8342240391120234
ENSG00000160710,1.1490819663132659,0.015679840209540358,0.8342240391120234
ENSG00000170242,-1.2788976221394937,0.01588859450315241,0.8342240391120234
ENSG00000181234,6.269791730490425,0.015993261002553917,0.8342240391120234
ENSG00000151779,-2.68845155203409,0.016275117795471698,0.8342240391120234
ENSG00000143499,-1.688997217526861,0.0164343305064478,0.8342240391120234
ENSG00000117298,1.1055566906391217,0.01657005027991255,0.8342240391120234
ENSG00000011198,-1.9922228206340047,0.01657725834814424,0.8342240391120234
ENSG00000261115,6.42067733746976,0.016775145309017844,0.8342240391120234
ENSG00000064419,-1.2624559522580912,0.016802538426947507,0.8342240391120234
ENSG00000133316,1.0853739428840328,0.01704893595384775,0.8342240391120234
ENSG00000136631,-1.7703853950621447,0.017107359747126294,0.8342240391120234
ENSG00000264522,2.7037099891632264,0.017159257790596148,0.8342240391120234
ENSG00000174652,-1.5352704761594327,0.01718026118460358,0.8342240391120234
ENSG00000137075,-1.9226606085501938,0.017352008286675862,0.8342240391120234
ENSG00000145321,-1.2193108136228263,0.01738842464886517,0.8342240391120234
ENSG00000137198,2.709876638990199,0.017670700216693834,0.8342240391120234
ENSG00000172893,-1.509750915811366,0.01772891794298219,0.8342240391120234
ENSG00000123575,-2.0277474501515793,0.01795898187111306,0.8342240391120234
ENSG00000163002,-2.9100038286746712,0.01805060273488147,0.8342240391120234
ENSG00000159873,-1.8412453533910695,0.018067882660625298,0.8342240391120234
ENSG00000113161,-1.6915780547411228,0.01814061482614822,0.8342240391120234
ENSG00000198431,-1.069953368835802,0.018263756538500674,0.8342240391120234
ENSG00000182405,6.529193139221206,0.018281901628930494,0.8342240391120234
ENSG00000136052,-1.2228077763548637,0.01830597619738186,0.8342240391120234
ENSG00000005810,-3.6618374313195874,0.01835194106163316,0.8342240391120234
ENSG00000174469,-3.368380328761125,0.018495262651467784,0.8342240391120234
ENSG00000108352,-6.6530869616044805,0.01855004465462764,0.8342240391120234
ENSG00000134852,-1.6831815843011213,0.01864472537445022,0.8342240391120234
ENSG00000182810,1.319290706948063,0.018732568054604746,0.8342240391120234
ENSG00000165915,1.1840002315721738,0.018875421308320966,0.8342240391120234
ENSG00000104687,-1.4157568042256032,0.018937965143862014,0.8342240391120234
ENSG00000164402,-2.215456976575413,0.019069366987207598,0.8342240391120234
ENSG00000145916,1.3860638655696311,0.019254933224064408,0.8342240391120234
ENSG00000100418,-1.2909248128876296,0.01933476123983258,0.8342240391120234
ENSG00000117054,-1.272394882889097,0.01957347636584185,0.8342240391120234
ENSG00000105447,1.0524114861484477,0.019777884406410744,0.8342240391120234
ENSG00000159593,-1.1381595657767045,0.01978736049661889,0.8342240391120234
ENSG00000198089,1.9668241496397576,0.01984481256076276,0.8342240391120234
ENSG00000187123,-2.8831466665226406,0.02003249628795219,0.8342240391120234
ENSG00000178385,-5.940203439436304,0.02004074946140493,0.8342240391120234
ENSG00000001617,6.086418764893581,0.02011012092588108,0.8342240391120234
ENSG00000111145,-3.628117905613565,0.020200729077055182,0.8342240391120234
ENSG00000166272,-1.5122007790992655,0.020233684405150467,0.8342240391120234
ENSG00000125398,-1.9799814537576228,0.0206492921995466,0.8342240391120234
ENSG00000131931,-4.277720641337198,0.020716942445668858,0.8342240391120234
ENSG00000137960,-1.2401617307228752,0.020846968414106458,0.8342240391120234
ENSG00000112742,5.929601506808671,0.02091150895462175,0.8342240391120234
ENSG00000184454,-1.4390730565392145,0.0209626499515294,0.8342240391120234
ENSG00000145348,-1.8898643211237873,0.02106312294637297,0.8342240391120234
ENSG00000111875,-1.457942583080827,0.0210798449758807,0.8342240391120234
ENSG00000092148,-1.4239433652387905,0.021140958427146347,0.8342240391120234
ENSG00000163075,-2.107888494943937,0.021238558053392146,0.8342240391120234
ENSG00000103197,-2.9945422886460826,0.021299573358726145,0.8342240391120234
ENSG00000170390,-6.253484769344345,0.02142682517717888,0.8342240391120234
ENSG00000174485,-2.1123271730010083,0.021540936889718292,0.8342240391120234
ENSG00000064547,-2.1819824355394517,0.021597375655025397,0.8342240391120234
ENSG00000182013,-2.0817504982537436,0.02160044074686635,0.8342240391120234
ENSG00000198185,-2.6177935456621184,0.021722403269609752,0.8342240391120234
ENSG00000166575,-1.721328364479123,0.021797133017980426,0.8342240391120234
ENSG00000123213,-1.267303789902761,0.02181165662771429,0.8342240391120234
ENSG00000197857,-1.6500626835563121,0.021882233175800254,0.8342240391120234
ENSG00000168575,-1.265057003810142,0.02196262495947265,0.8342240391120234
ENSG00000143437,-2.5719363405463183,0.022086197626531887,0.8342240391120234
ENSG00000143776,-2.4825345149266616,0.022089084802999204,0.8342240391120234
ENSG00000278195,5.921266510716713,0.022171363488210156,0.8342240391120234
ENSG00000120254,-1.4262665831953676,0.022188269212718947,0.8342240391120234
ENSG00000141458,-1.4312128394480534,0.022196539797288053,0.8342240391120234
ENSG00000146670,6.776850161117198,0.022373473820642094,0.8342240391120234
ENSG00000188283,6.662251305740069,0.022605661333477543,0.8342240391120234
ENSG00000140691,-3.3547934905091084,0.02280593741830589,0.8342240391120234
ENSG00000137033,-3.5939041266249308,0.022926609574463908,0.8342240391120234
ENSG00000119446,-1.1547488000027835,0.023019952365556585,0.8342240391120234
ENSG00000121057,-1.7526643904196746,0.023081964503883796,0.8342240391120234
ENSG00000180694,-4.148128494582805,0.023096921613358513,0.8342240391120234
ENSG00000160131,-1.1407613276122168,0.02325768896136423,0.8342240391120234
ENSG00000163864,2.8385437276665058,0.023393699424554746,0.8342240391120234
ENSG00000125851,-1.7608118182765808,0.02346351513183711,0.8342240391120234
ENSG00000187498,-1.7525496258017594,0.023516923161848155,0.8342240391120234
ENSG00000197713,-1.0208023910127118,0.023541584139806872,0.8342240391120234
ENSG00000154978,-1.0099458329263755,0.023606496723850883,0.8342240391120234
ENSG00000164332,-1.6046558969342601,0.023636561021423873,0.8342240391120234
ENSG00000163872,-2.710581197650566,0.02376543003520617,0.8342240391120234
ENSG00000196743,-3.27857616451983,0.023968904223266942,0.8342240391120234
ENSG00000112339,-1.3138020630070937,0.023991658129514638,0.8342240391120234
ENSG00000119760,-1.673015341892615,0.02407171455128446,0.8342240391120234
ENSG00000132640,-1.1906234030775174,0.024163137402850726,0.8342240391120234
ENSG00000104415,6.549974460871573,0.024167123037137514,0.8342240391120234
ENSG00000185352,6.760410191969048,0.024339210911475822,0.8342240391120234
ENSG00000089127,2.9054614659426057,0.024484101583323408,0.8342240391120234
ENSG00000139354,1.9487079423202969,0.024841432821977552,0.8342240391120234
ENSG00000103342,-1.0196400748816985,0.0253740321297645,0.8342240391120234
ENSG00000032219,-1.681635848904095,0.02542697783648659,0.8342240391120234
ENSG00000171988,-1.1115815303784944,0.025441448419408194,0.8342240391120234
ENSG00000155304,-1.2203520917072657,0.025566228647882477,0.8342240391120234
ENSG00000110218,-1.8814184055977257,0.025886784153290602,0.8342240391120234
ENSG00000143157,-1.0897307673629715,0.025893335582595964,0.8342240391120234
ENSG00000010030,1.7829866865706623,0.025903126492318112,0.8342240391120234
ENSG00000178950,-1.0814784120468257,0.025970447246949167,0.8342240391120234
ENSG00000163281,-1.4793246512227614,0.026007850994936837,0.8342240391120234
ENSG00000165246,-3.2083290719484068,0.026019355516303955,0.8342240391120234
ENSG00000113615,-1.33112065290341,0.026022425183617345,0.8342240391120234
ENSG00000115486,-1.2726648911384373,0.02603778942353108,0.8342240391120234
ENSG00000101134,-2.2267035672478217,0.026187605050014245,0.8342240391120234
ENSG00000196376,-6.210224863424168,0.026313094231112315,0.8342240391120234
ENSG00000120159,-3.1595926497273252,0.02680248053065979,0.8342240391120234
ENSG00000185963,-2.022476554535838,0.026868596519242383,0.8342240391120234
ENSG00000198521,-1.401009450031189,0.027051352789573456,0.8342240391120234
ENSG00000130699,6.176174599691396,0.027559274365256375,0.8342240391120234
ENSG00000156136,-1.128417057260344,0.027595406799520047,0.8342240391120234
ENSG00000067048,1.015022184898253,0.02760551445303217,0.8342240391120234
ENSG00000160551,-2.3068780885901874,0.027618883057061987,0.8342240391120234
ENSG00000205659,-3.2984080697810043,0.027653514992010606,0.8342240391120234
ENSG00000263465,-1.8132660611834703,0.027789084831480668,0.8342240391120234
ENSG00000182512,1.2619730607423698,0.02788468213777673,0.8342240391120234
ENSG00000213047,-2.148088994132597,0.02789273825431136,0.8342240391120234
ENSG00000101109,-2.2293573348645204,0.027964211681119004,0.8342240391120234
ENSG00000197808,-3.601401346948283,0.028248457316447317,0.8342240391120234
ENSG00000064313,-1.772173109532324,0.02837158825557186,0.8342240391120234
ENSG00000157601,3.41655662568638,0.028380882348860745,0.8342240391120234
ENSG00000164070,-2.156745517883834,0.028597121615161505,0.8342240391120234
ENSG00000008294,-1.6202965739466935,0.028631455163782737,0.8342240391120234
ENSG00000118200,-6.502347896224205,0.028639849426994008,0.8342240391120234
ENSG00000166716,1.444563058709521,0.02926267357337752,0.8342240391120234
ENSG00000125148,1.0256215819757861,0.029349355394166672,0.8342240391120234
ENSG00000166224,-1.152390749080459,0.02938201695053713,0.8342240391120234
ENSG00000109323,1.8230419672795106,0.02938857810921943,0.8342240391120234
ENSG00000121892,-1.1908200001249987,0.029470971568384914,0.8342240391120234
ENSG00000110367,-1.8315375281106812,0.029597648379194322,0.8342240391120234
ENSG00000002549,1.5086337088333106,0.029608825680369082,0.8342240391120234
ENSG00000185619,-1.5010099306849576,0.02967251831892078,0.8342240391120234
ENSG00000214022,-1.2276378196324376,0.029698910084087347,0.8342240391120234
ENSG00000130304,1.301736352317852,0.029699609278980663,0.8342240391120234
ENSG00000160959,1.0020168309728237,0.029753934414157465,0.8342240391120234
ENSG00000104427,-2.89205414523034,0.029862504709611142,0.8342240391120234
ENSG00000111860,-2.8134102916875934,0.030135039849054177,0.8342240391120234
ENSG00000075975,-1.1259797282350408,0.030207495192999367,0.8342240391120234
ENSG00000106524,-1.5383859412696335,0.030447970603072364,0.8342240391120234
ENSG00000125531,-5.850366862008334,0.03070218501022946,0.8342240391120234
ENSG00000131584,-1.3416737789593787,0.030780117529267497,0.8342240391120234
ENSG00000151023,-1.8882634251795212,0.030787389737503768,0.8342240391120234
ENSG00000124201,1.1588771788505927,0.030951361083580632,0.8342240391120234
ENSG00000213020,-1.231676187449743,0.03099452726184478,0.8342240391120234
ENSG00000180488,-1.3744136722840818,0.031009817033662027,0.8342240391120234
ENSG00000116191,-1.777464887014431,0.031205837044604993,0.8342240391120234
ENSG00000104689,1.1119829138355903,0.0313674976819841,0.8342240391120234
ENSG00000243232,6.9712668268683595,0.031516882244927255,0.8342240391120234
ENSG00000089050,-1.0833194294126864,0.031599347310763935,0.8342240391120234
ENSG00000164506,6.218142759749085,0.03187364687224705,0.8342240391120234
ENSG00000054983,-2.2500665964130904,0.03212601358978781,0.8342240391120234
ENSG00000185900,6.127617743974427,0.03234427930164554,0.8342240391120234
ENSG00000111540,-1.7210638648267194,0.032427264661958145,0.8342240391120234
ENSG00000149115,-1.4645511954099388,0.03248124426701682,0.8342240391120234
ENSG00000198919,-5.616504393989398,0.03249841423135052,0.8342240391120234
ENSG00000144043,-2.0512185433201995,0.03265290443112226,0.8342240391120234
ENSG00000099290,-1.0863600393451043,0.03270035665645328,0.8342240391120234
ENSG00000143624,-1.7218047502814535,0.032738883940868595,0.8342240391120234
ENSG00000083814,-1.955935215607588,0.032762383954569166,0.8342240391120234
ENSG00000065150,-2.386101693986667,0.03277771421367763,0.8342240391120234
ENSG00000152464,1.673270504892159,0.032829208621167186,0.8342240391120234
ENSG00000102786,-2.560543780099843,0.033094405089448144,0.8342240391120234
ENSG00000110851,1.5184163210128694,0.03319238000003029,0.8342240391120234
ENSG00000145996,-1.8927706797161714,0.033196259343506465,0.8342240391120234
ENSG00000197321,-1.0348920528772605,0.03329168278815119,0.8342240391120234
ENSG00000176142,-1.4899865045687084,0.03337648304932024,0.8342240391120234
ENSG00000099899,1.1572984610246275,0.03349344902092163,0.8342240391120234
ENSG00000276600,-1.6391483902982111,0.03354417814883962,0.8342240391120234
ENSG00000262406,-6.57939514177863,0.03355810259843712,0.8342240391120234
ENSG00000174125,-5.460377193383092,0.03357783868275103,0.8342240391120234
ENSG00000157796,-2.0138636133267376,0.033657121814705836,0.8342240391120234
ENSG00000174607,-3.3352776581110444,0.03365801885950344,0.8342240391120234
ENSG00000144233,-2.8614984037123423,0.03370821503242279,0.8342240391120234
ENSG00000100395,-1.3423482790411385,0.03370880352568566,0.8342240391120234
ENSG00000089057,-3.198042595874833,0.03380432421637525,0.8342240391120234
ENSG00000178149,-1.275750678731464,0.03395153214341229,0.8342240391120234
ENSG00000130813,1.4245402038945938,0.034015304116138546,0.8342240391120234
ENSG00000204977,-1.2592077876223398,0.03411455277120839,0.8342240391120234
ENSG00000100796,-1.8290280123849552,0.034187185364190166,0.8342240391120234
ENSG00000165434,-1.3280393142407325,0.034375237349818545,0.8342240391120234
ENSG00000172046,2.2787568970251444,0.034542466574585234,0.8342240391120234
ENSG00000186106,-1.7814138995769673,0.03472028780049876,0.8342240391120234
ENSG00000079819,-2.37710639926043,0.03472153220283631,0.8342240391120234
ENSG00000125741,1.328031287177933,0.03477528027749051,0.8342240391120234
ENSG00000258890,2.6498434009750005,0.03480882241155804,0.8342240391120234
ENSG00000163608,-1.387466110065399,0.034856486201445394,0.8342240391120234
ENSG00000165416,-1.0138910005324189,0.03492531683175583,0.8342240391120234
ENSG00000075426,-1.0262093876962326,0.03501207333570974,0.8342240391120234
ENSG00000172661,-1.1518358569157001,0.035050082998410934,0.8342240391120234
ENSG00000108559,-1.1846016154404042,0.03513397947106222,0.8342240391120234
ENSG00000146281,-5.1291730152186394,0.03523468829261752,0.8342240391120234
ENSG00000148985,1.3636737967419563,0.03530358825305345,0.8342240391120234
ENSG00000177675,-5.515048226841268,0.0354781529996669,0.8342240391120234
ENSG00000181523,1.2675902780228643,0.035539182331385095,0.8342240391120234
ENSG00000159596,-1.850159086949098,0.035654189380322075,0.8342240391120234
ENSG00000166477,1.551858745044538,0.03568626714534466,0.8342240391120234
ENSG00000204842,-1.4343631226859257,0.0357948024325716,0.8342240391120234
ENSG00000111802,-1.7258616026220055,0.03579800923761768,0.8342240391120234
ENSG00000169902,-1.3258037692109375,0.035811803021527776,0.8342240391120234
ENSG00000124222,-2.1343027527635736,0.03585700393056267,0.8342240391120234
ENSG00000172081,-1.6087280846317424,0.03595896134118296,0.8342240391120234
ENSG00000182919,-1.1507979826513328,0.036065599865644095,0.8342240391120234
ENSG00000157654,-2.7706301703874145,0.036105421879126354,0.8342240391120234
ENSG00000145246,-3.5542688185941014,0.0361806679713481,0.8342240391120234
ENSG00000039560,-1.616683990791511,0.03638585856555141,0.8342240391120234
ENSG00000184205,-2.247402238781226,0.036419554187812495,0.8342240391120234
ENSG00000040487,1.357118278235801,0.03653681265519189,0.8342240391120234
ENSG00000163946,-1.5612166091372666,0.036656465885658365,0.8342240391120234
ENSG00000170085,-1.9284599471144352,0.03666724330758269,0.8342240391120234
ENSG00000119403,5.916554270125754,0.0367679982282414,0.8342240391120234
ENSG00000105486,-3.3393882137153046,0.03677867730096553,0.8342240391120234
ENSG00000136152,-1.6094711170331206,0.03680399247153974,0.8342240391120234
ENSG00000070018,-1.6098955671724453,0.03697282080884191,0.8342240391120234
ENSG00000169519,-1.4203232374118486,0.037430509709568925,0.8342240391120234
ENSG00000177302,-4.698968748563403,0.037442190646061614,0.8342240391120234
ENSG00000103494,-2.7598432833809845,0.03762928108280008,0.8342240391120234
ENSG00000166579,-1.0138322127249233,0.037996061342933575,0.8342240391120234
ENSG00000117593,-3.2139048258805474,0.03801038923125942,0.8342240391120234
ENSG00000083844,-5.025773107076913,0.038119625283145366,0.8342240391120234
ENSG00000215251,-1.7013497290424033,0.03825210264734566,0.8342240391120234
ENSG00000198252,-1.4225905765909377,0.03826503466101684,0.8342240391120234
ENSG00000110723,-2.2332538184019897,0.03828581431402578,0.8342240391120234
ENSG00000003096,-4.824795689034777,0.03832520848501212,0.8342240391120234
ENSG00000164294,-3.749774682023765,0.03849623542382434,0.8342240391120234
ENSG00000085978,-1.3553373591314148,0.038578263339452995,0.8342240391120234
ENSG00000168924,-2.1949960412864638,0.03866141936013391,0.8342240391120234
ENSG00000174501,-1.197396145093947,0.038699747301176445,0.8342240391120234
ENSG00000124721,-5.405997712583762,0.038706361010915825,0.8342240391120234
ENSG00000039123,-1.0025116986577423,0.03871190962770772,0.8342240391120234
ENSG00000115112,-6.691902302385137,0.038915925245751756,0.8342240391120234
ENSG00000187672,5.658869027315497,0.0390313721813413,0.8342240391120234
ENSG00000198722,-4.311363427034998,0.03904463727919502,0.8342240391120234
ENSG00000140853,4.590988016052348,0.039069269502976324,0.8342240391120234
ENSG00000162695,-1.1455167626990612,0.03912828315759684,0.8342240391120234
ENSG00000128607,-2.1287882740160318,0.03925471891183064,0.8342240391120234
ENSG00000196924,-1.3159854494399807,0.039282061471772586,0.8342240391120234
ENSG00000112576,1.763478764611475,0.03929107515691579,0.8342240391120234
ENSG00000150764,-1.4811148179086464,0.039593883118971634,0.8342240391120234
ENSG00000179562,-1.0325600535452986,0.039597652081149244,0.8342240391120234
ENSG00000159885,-6.202517052598853,0.03965458949173901,0.8342240391120234
ENSG00000080608,1.3741606243393767,0.03966703246403875,0.8342240391120234
ENSG00000121039,2.548849971730312,0.03970339706382879,0.8342240391120234
ENSG00000160216,3.0116378251150837,0.03993654453227567,0.8342240391120234
ENSG00000152767,-1.3747925469967666,0.03999554786807783,0.8342240391120234
